severity,display_ipv4_address,port,protocol,host_name,cve,classe,tipo_solução
5.1,10.2.97.1,443,TCP,gw-10-2-97-1,CVE-2021-73474,Cross-Site Scripting Vulnerabilities,Disable Vulnerable Endpoint
6.7,192.168.10.19,443,TCP,nas-192-168-10-19,CVE-2022-73654,Outdated TLS Library Issues,Update Cipher Suites
7.1,10.0.158.21,135,TCP,gw-10-0-158-21,CVE-2022-16734,FreeBSD Kernel Vulnerabilities,Remove Unused Packages
7.6,10.2.104.125,3306,TCP,dc-10-2-104-125,CVE-2022-25814,SQL Injection Vulnerabilities,Configure Content Security
7.1,10.1.155.163,443,TCP,db-10-1-155-163,,Outdated TLS Library Issues,Apply Entity Encoding
9.4,172.16.0.230,22,TCP,print-172-16-0-230,,SNMP Default Community Strings,Remove Unused Packages
9.2,10.0.58.211,8080,TCP,srv-10-0-58-211,CVE-2022-88222,Lighttpd Vulnerability Issues,Disable Vulnerable Endpoint
8.5,10.2.71.119,22,TCP,web-10-2-71-119,CVE-2021-60021,FreeBSD Kernel Vulnerabilities,Restrict Port Access
5.2,172.16.1.1,161,UDP,app-172-16-1-1,CVE-2019-69558,SNMP Default Community Strings,Update OpenSSL Packages
8.7,10.2.67.136,445,TCP,print-10-2-67-136,CVE-2021-18139,Stack Overflow Vulnerabilities,Restrict Port Access
5.1,192.168.1.176,162,UDP,fw-192-168-1-176,CVE-2019-85936,SNMP Default Community Strings,Update OpenSSL Packages
8.7,10.0.186.118,8080,TCP,nas-10-0-186-118,CVE-2021-39220,Template Injection Vulnerabilities,Update Lighttpd Patch
5.4,10.0.58.18,443,TCP,srv-10-0-58-18,CVE-2023-52083,Expired TLS Certificate Issues,Update Linux Kernel Packages
6.4,172.16.0.31,443,TCP,print-172-16-0-31,CVE-2020-50788,Outdated TLS Library Issues,Prevent SQL Injection
4.2,10.0.150.142,53,UDP,web-10-0-150-142,CVE-2020-25889,DNS Zone Transfer Vulnerabilities,Disable Vulnerable Endpoint
5.1,10.1.141.76,161,UDP,print-10-1-141-76,,SNMP Default Community Strings,Update OpenSSL Packages
5.0,192.168.1.225,161,UDP,print-192-168-1-225,CVE-2019-53975,SNMP Default Community Strings,Update OpenSSL Packages
8.3,192.168.2.238,993,TCP,dc-192-168-2-238,CVE-2022-87278,Outdated TLS Library Issues,Renew Certificate Update
9.4,172.16.0.227,445,TCP,dc-172-16-0-227,,Stack Overflow Vulnerabilities,Restrict Port Access
4.3,172.16.0.25,80,TCP,fw-172-16-0-25,CVE-2023-82521,Cross-Site Scripting Vulnerabilities,Disable Vulnerable Endpoint
9.5,172.16.1.31,23,TCP,web-172-16-1-31,CVE-2021-85701,Stack Overflow Vulnerabilities,Restrict Port Access
5.7,172.16.0.72,443,TCP,dc-172-16-0-72,CVE-2023-18345,Expired TLS Certificate Issues,Restrict Sudoers Access
6.1,10.1.249.237,53,UDP,gw-10-1-249-237,CVE-2020-49274,DNS Zone Transfer Vulnerabilities,Disable Vulnerable Endpoint
4.8,192.168.2.41,21,TCP,dc-192-168-2-41,CVE-2023-92168,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
5.3,10.1.21.188,443,TCP,dc-10-1-21-188,CVE-2023-67653,Expired TLS Certificate Issues,Restrict Sudoers Access
9.3,192.168.10.240,443,TCP,app-192-168-10-240,,Cross-Site Scripting Vulnerabilities,Disable Vulnerable Endpoint
9.6,192.168.10.240,23,TCP,app-192-168-10-240,CVE-2021-32402,FreeBSD Kernel Vulnerabilities,Restrict Port Access
6.5,10.1.168.111,8443,TCP,fw-10-1-168-111,CVE-2022-27477,Outdated TLS Library Issues,Renew Certificate Update
5.9,10.1.63.50,443,TCP,web-10-1-63-50,CVE-2021-51069,Template Injection Vulnerabilities,Disable Vulnerable Endpoint
8.4,192.168.2.157,443,TCP,nas-192-168-2-157,,IIS Vulnerability Issues,Update Lighttpd Patch
7.8,172.16.1.136,23,TCP,app-172-16-1-136,CVE-2021-44192,Stack Overflow Vulnerabilities,Restrict Port Access
4.2,10.2.138.245,443,TCP,nas-10-2-138-245,CVE-2023-43470,Expired TLS Certificate Issues,Update Security Patches
5.2,10.2.14.246,8080,TCP,nas-10-2-14-246,CVE-2021-78544,Lighttpd Vulnerability Issues,Disable Vulnerable Endpoint
4.9,10.0.0.86,161,UDP,db-10-0-0-86,,SNMP Default Community Strings,Update OpenSSL Packages
7.9,10.2.104.125,21,TCP,dc-10-2-104-125,,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
5.9,192.168.10.240,80,TCP,app-192-168-10-240,CVE-2023-66904,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
4.9,10.0.23.56,8080,TCP,web-10-0-23-56,,Cross-Site Scripting Vulnerabilities,Disable Vulnerable Endpoint
7.2,10.2.69.73,993,TCP,print-10-2-69-73,CVE-2022-87278,Outdated TLS Library Issues,Update Cipher Suites
7.9,192.168.10.42,23,TCP,fw-192-168-10-42,CVE-2021-84101,Stack Overflow Vulnerabilities,Restrict Port Access
6.0,172.16.0.227,443,TCP,dc-172-16-0-227,CVE-2020-98224,IIS Vulnerability Issues,Update Security Patches
8.2,10.1.151.109,9090,TCP,srv-10-1-151-109,,IIS Vulnerability Issues,Disable Vulnerable Endpoint
7.3,192.168.10.19,993,TCP,nas-192-168-10-19,CVE-2022-16826,Outdated TLS Library Issues,Update OpenSSL Packages
4.2,192.168.2.62,8443,TCP,srv-192-168-2-62,CVE-2023-88145,Expired TLS Certificate Issues,Restrict Sudoers Access
6.6,10.0.248.24,22,TCP,web-10-0-248-24,,SUID Binary Misconfiguration,Update Tomcat Patch
6.0,192.168.1.40,8443,TCP,fw-192-168-1-40,CVE-2023-26136,Expired TLS Certificate Issues,Update Security Patches
6.7,172.16.1.1,8443,TCP,app-172-16-1-1,CVE-2022-91399,Outdated TLS Library Issues,SNMP Security Configuration
8.4,172.16.0.247,135,TCP,web-172-16-0-247,CVE-2022-39581,Stack Overflow Vulnerabilities,Remove Unused Packages
6.8,172.16.1.40,80,TCP,web-172-16-1-40,,Template Injection Vulnerabilities,Update Lighttpd Patch
4.3,10.2.202.175,22,TCP,gw-10-2-202-175,CVE-2023-51534,SQL Injection Vulnerabilities,Disable Vulnerable Endpoint
8.9,10.1.21.188,443,TCP,dc-10-1-21-188,CVE-2022-83385,Template Injection Vulnerabilities,Update OpenSSL Packages
8.1,10.2.69.73,993,TCP,print-10-2-69-73,,Outdated TLS Library Issues,Renew Certificate Update
7.9,192.168.1.2,636,TCP,ws-192-168-1-2,,Outdated TLS Library Issues,SNMP Security Configuration
7.1,172.16.0.25,445,TCP,fw-172-16-0-25,CVE-2022-41946,SUID Binary Misconfiguration,Update Security Patches
8.2,192.168.10.240,23,TCP,app-192-168-10-240,CVE-2021-68459,FreeBSD Kernel Vulnerabilities,Restrict Port Access
5.1,192.168.1.68,80,TCP,gw-192-168-1-68,CVE-2021-55806,IIS Vulnerability Issues,Update Lighttpd Patch
9.5,172.16.0.93,80,TCP,web-172-16-0-93,CVE-2022-32962,SQL Injection Vulnerabilities,Configure Content Security
6.3,10.1.217.48,8443,TCP,ws-10-1-217-48,CVE-2023-49167,Expired TLS Certificate Issues,Update Linux Kernel Packages
7.6,192.168.10.42,443,TCP,fw-192-168-10-42,CVE-2022-65069,Outdated TLS Library Issues,Update Cipher Suites
4.4,10.1.173.190,8443,TCP,nas-10-1-173-190,CVE-2020-86614,Cross-Site Scripting Vulnerabilities,Update Security Patches
8.7,10.2.67.36,23,TCP,web-10-2-67-36,CVE-2021-37261,FreeBSD Kernel Vulnerabilities,Restrict Port Access
8.4,192.168.1.72,22,TCP,dc-192-168-1-72,CVE-2021-77967,Stack Overflow Vulnerabilities,Restrict Port Access
4.9,10.2.178.109,80,TCP,fw-10-2-178-109,,Cross-Site Scripting Vulnerabilities,Disable Vulnerable Endpoint
4.2,10.0.103.187,80,TCP,fw-10-0-103-187,CVE-2021-96386,IIS Vulnerability Issues,Disable Vulnerable Endpoint
9.4,192.168.2.157,636,TCP,nas-192-168-2-157,,Outdated TLS Library Issues,SNMP Security Configuration
7.4,192.168.10.148,21,TCP,web-192-168-10-148,CVE-2023-33941,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
6.5,172.16.0.172,8443,TCP,fw-172-16-0-172,CVE-2020-35805,Outdated TLS Library Issues,Apply Entity Encoding
7.1,192.168.1.183,443,TCP,app-192-168-1-183,CVE-2023-32167,SNMP Default Community Strings,Disable Vulnerable Endpoint
6.9,192.168.1.17,995,TCP,fw-192-168-1-17,,Outdated TLS Library Issues,Renew Certificate Update
4.8,10.0.172.168,8443,TCP,ws-10-0-172-168,CVE-2023-72872,Expired TLS Certificate Issues,Update Security Patches
5.4,192.168.1.183,8443,TCP,app-192-168-1-183,,Expired TLS Certificate Issues,Update End-of-Life Packages
6.7,10.2.104.125,443,TCP,dc-10-2-104-125,CVE-2022-94246,Outdated TLS Library Issues,Update Cipher Suites
5.6,10.0.191.81,161,UDP,srv-10-0-191-81,CVE-2019-51497,SNMP Default Community Strings,Update OpenSSL Packages
4.6,10.2.67.136,53,UDP,print-10-2-67-136,CVE-2020-91376,DNS Zone Transfer Vulnerabilities,Disable Vulnerable Endpoint
7.0,192.168.10.42,636,TCP,fw-192-168-10-42,CVE-2022-17026,Outdated TLS Library Issues,Update Security Patches
8.5,192.168.2.253,23,TCP,ws-192-168-2-253,CVE-2021-67243,FreeBSD Kernel Vulnerabilities,Restrict Port Access
5.9,10.0.170.210,8443,TCP,nas-10-0-170-210,CVE-2020-33401,Template Injection Vulnerabilities,Prevent SQL Injection
8.6,192.168.10.27,445,TCP,ws-192-168-10-27,CVE-2022-25814,SUID Binary Misconfiguration,Implement Micro-Segmentation
6.9,192.168.2.157,443,TCP,nas-192-168-2-157,,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
6.3,192.168.1.183,443,TCP,app-192-168-1-183,CVE-2022-63516,Outdated TLS Library Issues,Update Cipher Suites
9.8,172.16.1.63,445,TCP,dc-172-16-1-63,CVE-2021-31965,Stack Overflow Vulnerabilities,Restrict Port Access
6.2,10.2.178.109,8443,TCP,fw-10-2-178-109,CVE-2023-76491,Expired TLS Certificate Issues,Restrict Sudoers Access
6.2,10.1.21.188,636,TCP,dc-10-1-21-188,CVE-2022-92149,Outdated TLS Library Issues,Renew Certificate Update
5.2,10.2.67.36,443,TCP,web-10-2-67-36,CVE-2023-85609,Expired TLS Certificate Issues,Update Linux Kernel Packages
5.2,10.1.250.195,443,TCP,nas-10-1-250-195,CVE-2023-81549,Expired TLS Certificate Issues,Update Security Patches
7.8,10.0.28.238,22,TCP,fw-10-0-28-238,CVE-2021-92145,FreeBSD Kernel Vulnerabilities,Restrict Port Access
6.7,192.168.2.34,22,TCP,fw-192-168-2-34,CVE-2023-77051,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
4.9,172.16.0.49,80,TCP,ws-172-16-0-49,CVE-2021-25038,Template Injection Vulnerabilities,Update Lighttpd Patch
5.3,192.168.1.103,443,TCP,srv-192-168-1-103,,Expired TLS Certificate Issues,Update End-of-Life Packages
4.0,192.168.10.54,139,TCP,app-192-168-10-54,CVE-2018-99574,Outdated Driver Vulnerabilities,Restrict DNS Zone Transfers
5.1,172.16.0.57,443,TCP,dc-172-16-0-57,,Expired TLS Certificate Issues,Restrict Sudoers Access
4.1,10.1.217.48,443,TCP,ws-10-1-217-48,CVE-2023-19222,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
3.3,10.2.32.169,135,TCP,dc-10-2-32-169,,Outdated Driver Vulnerabilities,Configure Content Security
8.6,10.0.117.160,22,TCP,print-10-0-117-160,CVE-2022-92727,Lighttpd Vulnerability Issues,Restrict Port Access
7.3,10.0.58.18,993,TCP,srv-10-0-58-18,CVE-2022-38760,Outdated TLS Library Issues,SNMP Security Configuration
8.5,192.168.2.34,445,TCP,fw-192-168-2-34,CVE-2021-94051,SQL Injection Vulnerabilities,Restrict Port Access
7.6,192.168.1.163,22,TCP,app-192-168-1-163,,SUID Binary Misconfiguration,Restrict Port Access
4.9,172.16.0.93,21,TCP,web-172-16-0-93,CVE-2023-41367,SQL Injection Vulnerabilities,Disable Vulnerable Endpoint
8.6,172.16.0.31,443,TCP,print-172-16-0-31,,Outdated TLS Library Issues,Renew Certificate Update
7.5,10.2.67.136,636,TCP,print-10-2-67-136,,Outdated TLS Library Issues,Update Security Patches
4.9,10.2.202.175,139,TCP,gw-10-2-202-175,CVE-2018-72723,Outdated Driver Vulnerabilities,Update DNSSEC Configuration
4.1,192.168.10.19,8080,TCP,nas-192-168-10-19,CVE-2021-39687,Template Injection Vulnerabilities,Disable Vulnerable Endpoint
9.7,192.168.10.27,80,TCP,ws-192-168-10-27,CVE-2022-22739,IIS Vulnerability Issues,Update End-of-Life Packages
5.2,10.2.138.245,443,TCP,nas-10-2-138-245,CVE-2023-58373,Expired TLS Certificate Issues,Restrict Sudoers Access
8.9,192.168.1.176,22,TCP,fw-192-168-1-176,CVE-2021-37473,FreeBSD Kernel Vulnerabilities,Restrict Port Access
9.0,192.168.2.109,993,TCP,nas-192-168-2-109,CVE-2022-47450,Outdated TLS Library Issues,Update Cipher Suites
3.8,192.168.1.172,135,TCP,fw-192-168-1-172,CVE-2018-42478,Outdated Driver Vulnerabilities,Update DNSSEC Configuration
6.9,172.16.0.49,8443,TCP,ws-172-16-0-49,CVE-2023-32079,Expired TLS Certificate Issues,Update Linux Kernel Packages
5.2,192.168.2.42,8443,TCP,dc-192-168-2-42,CVE-2023-74488,Expired TLS Certificate Issues,Update Security Patches
7.3,192.168.10.103,22,TCP,app-192-168-10-103,CVE-2023-43482,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
9.9,172.16.0.93,22,TCP,web-172-16-0-93,CVE-2022-74178,Cross-Site Scripting Vulnerabilities,Update End-of-Life Packages
6.3,172.16.1.40,80,TCP,web-172-16-1-40,CVE-2023-26366,Cross-Site Scripting Vulnerabilities,Disable Vulnerable Endpoint
7.8,10.1.19.242,8443,TCP,db-10-1-19-242,,Outdated TLS Library Issues,Renew Certificate Update
8.1,172.16.0.25,22,TCP,fw-172-16-0-25,CVE-2022-91973,Outdated TLS Library Issues,Update Tomcat Patch
4.2,192.168.2.239,443,TCP,ws-192-168-2-239,,Expired TLS Certificate Issues,Update Security Patches
5.2,172.16.0.172,8443,TCP,fw-172-16-0-172,CVE-2023-10094,Expired TLS Certificate Issues,Update End-of-Life Packages
6.4,192.168.1.225,139,TCP,print-192-168-1-225,CVE-2018-44242,Outdated Driver Vulnerabilities,Configure Content Security
9.5,10.1.173.190,8080,TCP,nas-10-1-173-190,,Lighttpd Vulnerability Issues,Update Lighttpd Patch
9.0,192.168.10.240,22,TCP,app-192-168-10-240,CVE-2022-44737,FreeBSD Kernel Vulnerabilities,Update Tomcat Patch
5.6,10.2.14.246,443,TCP,nas-10-2-14-246,CVE-2023-66904,Expired TLS Certificate Issues,Update Linux Kernel Packages
6.1,192.168.2.42,443,TCP,dc-192-168-2-42,,Cross-Site Scripting Vulnerabilities,Apply Entity Encoding
4.1,10.0.143.51,80,TCP,nas-10-0-143-51,CVE-2023-24617,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
5.4,172.16.0.93,8443,TCP,web-172-16-0-93,CVE-2023-60004,Expired TLS Certificate Issues,Update Security Patches
5.7,10.0.150.142,443,TCP,web-10-0-150-142,CVE-2020-34856,IIS Vulnerability Issues,Update Security Patches
8.4,10.1.12.167,443,TCP,nas-10-1-12-167,CVE-2022-33053,IIS Vulnerability Issues,Renew Certificate Update
8.8,192.168.1.172,23,TCP,fw-192-168-1-172,,Stack Overflow Vulnerabilities,Restrict Port Access
7.1,10.0.28.238,8080,TCP,fw-10-0-28-238,,Outdated TLS Library Issues,Update Security Patches
5.0,192.168.10.240,8443,TCP,app-192-168-10-240,,Expired TLS Certificate Issues,Update Security Patches
7.7,10.2.178.109,636,TCP,fw-10-2-178-109,CVE-2022-45683,Outdated TLS Library Issues,SNMP Security Configuration
9.0,10.2.67.30,80,TCP,ws-10-2-67-30,CVE-2022-58629,Lighttpd Vulnerability Issues,Update Cipher Suites
8.2,10.2.104.125,22,TCP,dc-10-2-104-125,CVE-2023-42747,Cross-Site Scripting Vulnerabilities,Disable Vulnerable Endpoint
7.1,172.16.0.106,443,TCP,dc-172-16-0-106,CVE-2022-91439,Outdated TLS Library Issues,Update Cipher Suites
7.6,192.168.1.68,995,TCP,gw-192-168-1-68,CVE-2022-23069,Outdated TLS Library Issues,Update Cipher Suites
7.6,10.1.6.190,445,TCP,app-10-1-6-190,,Stack Overflow Vulnerabilities,Restrict Port Access
4.3,192.168.1.176,22,TCP,fw-192-168-1-176,CVE-2023-30731,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
9.8,192.168.2.109,9090,TCP,nas-192-168-2-109,CVE-2022-42662,IIS Vulnerability Issues,Disable Vulnerable Endpoint
3.8,172.16.1.136,443,TCP,app-172-16-1-136,CVE-2023-12191,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
5.9,192.168.2.56,80,TCP,srv-192-168-2-56,,Template Injection Vulnerabilities,Update Lighttpd Patch
9.3,10.2.14.246,8080,TCP,nas-10-2-14-246,,Template Injection Vulnerabilities,Update Cipher Suites
8.7,192.168.1.58,80,TCP,db-192-168-1-58,CVE-2022-71669,Cross-Site Scripting Vulnerabilities,Configure Content Security
8.5,192.168.1.42,23,TCP,dc-192-168-1-42,CVE-2021-83812,Stack Overflow Vulnerabilities,Restrict Port Access
4.3,172.16.0.72,21,TCP,dc-172-16-0-72,CVE-2023-23582,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
9.6,10.2.171.166,636,TCP,app-10-2-171-166,,Outdated TLS Library Issues,Update OpenSSL Packages
8.0,10.2.32.169,8443,TCP,dc-10-2-32-169,,SNMP Default Community Strings,Remove Unused Packages
5.9,192.168.10.42,8080,TCP,fw-192-168-10-42,,Outdated TLS Library Issues,Update Security Patches
6.3,10.1.19.242,443,TCP,db-10-1-19-242,CVE-2022-65069,Outdated TLS Library Issues,Renew Certificate Update
5.8,172.16.0.70,443,TCP,nas-172-16-0-70,,Expired TLS Certificate Issues,Restrict Sudoers Access
5.4,10.2.67.136,80,TCP,print-10-2-67-136,CVE-2021-16948,Cross-Site Scripting Vulnerabilities,Disable Vulnerable Endpoint
9.3,172.16.0.31,80,TCP,print-172-16-0-31,CVE-2023-52688,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
7.5,10.2.71.119,22,TCP,web-10-2-71-119,CVE-2021-85612,Stack Overflow Vulnerabilities,Restrict Port Access
8.6,10.0.23.56,80,TCP,web-10-0-23-56,,SQL Injection Vulnerabilities,Configure Content Security
5.5,10.1.141.76,139,TCP,print-10-1-141-76,CVE-2018-90546,Outdated Driver Vulnerabilities,Update DNSSEC Configuration
9.1,10.1.75.112,3389,TCP,db-10-1-75-112,CVE-2022-69600,Sudo Policy Misconfiguration,Implement Micro-Segmentation
9.1,10.2.138.245,443,TCP,nas-10-2-138-245,CVE-2022-21813,Outdated TLS Library Issues,Renew Certificate Update
7.8,10.1.225.63,22,TCP,fw-10-1-225-63,CVE-2022-93579,SUID Binary Misconfiguration,Update Tomcat Patch
8.2,192.168.1.40,8080,TCP,fw-192-168-1-40,CVE-2022-88222,Cross-Site Scripting Vulnerabilities,Disable Vulnerable Endpoint
6.3,172.16.1.31,53,UDP,web-172-16-1-31,,DNS Zone Transfer Vulnerabilities,Disable Vulnerable Endpoint
5.1,10.0.23.56,135,TCP,web-10-0-23-56,CVE-2018-25420,Outdated Driver Vulnerabilities,Update DNSSEC Configuration
8.8,192.168.2.216,80,TCP,nas-192-168-2-216,,Lighttpd Vulnerability Issues,Update Vulnerable Dependencies
9.5,10.2.32.169,80,TCP,dc-10-2-32-169,CVE-2022-25043,Lighttpd Vulnerability Issues,Restrict Port Access
8.4,192.168.1.2,8080,TCP,ws-192-168-1-2,CVE-2022-14809,IIS Vulnerability Issues,Restrict Port Access
7.2,192.168.1.42,8080,TCP,dc-192-168-1-42,,Cross-Site Scripting Vulnerabilities,Prevent SQL Injection
9.1,192.168.2.41,22,TCP,dc-192-168-2-41,,Lighttpd Vulnerability Issues,Update Cipher Suites
5.6,192.168.1.176,8080,TCP,fw-192-168-1-176,CVE-2020-81002,Template Injection Vulnerabilities,Apply Entity Encoding
8.3,172.16.1.63,445,TCP,dc-172-16-1-63,CVE-2022-92242,Sudo Policy Misconfiguration,Update Tomcat Patch
6.5,10.1.225.63,162,UDP,fw-10-1-225-63,CVE-2019-21287,SNMP Default Community Strings,Update OpenSSL Packages
8.8,10.0.191.81,443,TCP,srv-10-0-191-81,,Cross-Site Scripting Vulnerabilities,Disable Vulnerable Endpoint
4.9,10.1.6.190,80,TCP,app-10-1-6-190,CVE-2023-87912,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
5.8,172.16.0.172,443,TCP,fw-172-16-0-172,,Expired TLS Certificate Issues,Update Cipher Suites
8.3,172.16.1.36,21,TCP,gw-172-16-1-36,CVE-2023-69885,SNMP Default Community Strings,Disable Vulnerable Endpoint
5.6,172.16.0.106,8080,TCP,dc-172-16-0-106,CVE-2020-18526,Template Injection Vulnerabilities,Prevent SQL Injection
5.4,192.168.2.34,443,TCP,fw-192-168-2-34,,Cross-Site Scripting Vulnerabilities,Prevent SQL Injection
7.8,192.168.1.42,135,TCP,dc-192-168-1-42,CVE-2022-74454,SUID Binary Misconfiguration,Update Tomcat Patch
9.6,172.16.0.106,995,TCP,dc-172-16-0-106,CVE-2022-95841,Outdated TLS Library Issues,Update Security Patches
5.8,10.1.19.242,443,TCP,db-10-1-19-242,,Outdated TLS Library Issues,SNMP Security Configuration
7.1,192.168.10.55,993,TCP,dc-192-168-10-55,CVE-2022-21542,IIS Vulnerability Issues,Renew Certificate Update
5.3,10.2.67.36,21,TCP,web-10-2-67-36,CVE-2023-38969,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
8.9,10.0.191.81,8080,TCP,srv-10-0-191-81,CVE-2022-52516,Lighttpd Vulnerability Issues,Update End-of-Life Packages
9.3,10.1.12.167,22,TCP,nas-10-1-12-167,CVE-2022-42816,Template Injection Vulnerabilities,Update Vulnerable Dependencies
7.5,192.168.2.157,8443,TCP,nas-192-168-2-157,CVE-2022-53404,Outdated TLS Library Issues,Renew Certificate Update
6.4,10.0.143.51,993,TCP,nas-10-0-143-51,CVE-2022-82529,Outdated TLS Library Issues,Update Cipher Suites
7.6,192.168.2.109,9090,TCP,nas-192-168-2-109,,Cross-Site Scripting Vulnerabilities,Update Vulnerable Dependencies
5.4,10.2.130.127,135,TCP,ws-10-2-130-127,,Outdated Driver Vulnerabilities,Update DNSSEC Configuration
8.7,10.1.21.188,22,TCP,dc-10-1-21-188,CVE-2023-71587,Cross-Site Scripting Vulnerabilities,Update Vulnerable Dependencies
6.0,10.0.0.86,8080,TCP,db-10-0-0-86,,Template Injection Vulnerabilities,Prevent SQL Injection
6.7,10.2.138.245,8080,TCP,nas-10-2-138-245,CVE-2022-42411,SQL Injection Vulnerabilities,Configure Content Security
7.4,10.1.225.63,993,TCP,fw-10-1-225-63,CVE-2022-28958,Outdated TLS Library Issues,Renew Certificate Update
4.6,172.16.1.231,80,TCP,nas-172-16-1-231,CVE-2021-19964,Lighttpd Vulnerability Issues,Disable Vulnerable Endpoint
6.2,172.16.0.247,443,TCP,web-172-16-0-247,CVE-2023-95219,Expired TLS Certificate Issues,Update Security Patches
8.7,10.1.249.237,22,TCP,gw-10-1-249-237,CVE-2021-71579,FreeBSD Kernel Vulnerabilities,Restrict Port Access
6.1,10.0.170.210,22,TCP,nas-10-0-170-210,CVE-2023-88820,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
9.5,192.168.1.103,80,TCP,srv-192-168-1-103,,SQL Injection Vulnerabilities,Configure Content Security
9.5,192.168.2.56,22,TCP,srv-192-168-2-56,CVE-2021-54910,Stack Overflow Vulnerabilities,Restrict Port Access
8.7,192.168.2.239,22,TCP,ws-192-168-2-239,,FreeBSD Kernel Vulnerabilities,Restrict Port Access
7.9,10.0.28.238,993,TCP,fw-10-0-28-238,CVE-2022-80776,Outdated TLS Library Issues,Renew Certificate Update
5.0,10.1.63.50,443,TCP,web-10-1-63-50,CVE-2023-68114,Expired TLS Certificate Issues,Update Security Patches
5.7,10.1.141.76,22,TCP,print-10-1-141-76,,Outdated Library Vulnerabilities,Disable Vulnerable Endpoint
